datetime,net_load_before_pv,pv,net_load_after_pv
1/29/20 12:00,1750,,
1/29/20 13:00,3400,,
1/29/20 14:00,3500,,
1/29/20 15:00,4250,,
1/29/20 16:00,2750,,
1/29/20 17:00,2550,,
1/29/20 18:00,3300,,
1/29/20 19:00,3300,,
1/29/20 20:00,3000,,
1/29/20 21:00,2800,,
1/29/20 22:00,2100,,
1/29/20 23:00,2000,,
1/30/20 0:00,1050,,
1/30/20 1:00,2000,,
1/30/20 2:00,2600,,
1/30/20 3:00,2600,,
1/30/20 4:00,2100,,
1/30/20 5:00,2100,,
1/30/20 6:00,2100,,
1/30/20 7:00,2000,,
1/30/20 8:00,1200,,
1/30/20 9:00,2600,,
1/30/20 10:00,2150,,
1/30/20 11:00,2850,,
1/30/20 12:00,1850,,
1/30/20 13:00,2410,,
1/30/20 14:00,2200,,
1/30/20 15:00,3100,,
1/30/20 16:00,3600,,
1/30/20 17:00,3600,,
1/30/20 18:00,1200,,
1/30/20 19:00,1200,,
1/30/20 20:00,1000,,
1/30/20 21:00,1250,,
1/30/20 22:00,1150,,
1/30/20 23:00,1150,,
5/24/20 0:00,5600,,
5/24/20 1:00,8300,,
5/24/20 2:00,8500,,
5/24/20 3:00,8400,,
5/24/20 4:00,8400,,
5/24/20 5:00,8300,,
5/24/20 6:00,3300,,
5/24/20 7:00,2600,,
5/24/20 8:00,1450,,
5/24/20 9:00,2100,,
5/24/20 10:00,2400,,
5/24/20 11:00,2800,,
5/24/20 12:00,2300,,
5/24/20 13:00,3000,,
5/24/20 14:00,2300,,
5/24/20 15:00,3200,,
5/24/20 16:00,2450,,
5/24/20 17:00,2200,,
5/24/20 18:00,2300,,
5/24/20 19:00,3050,,
5/24/20 20:00,3050,,
5/24/20 21:00,3200,,
5/24/20 22:00,2200,,
5/24/20 23:00,1500,,
5/25/20 0:00,6700,,
5/25/20 1:00,8200,,
5/25/20 2:00,8600,,
5/25/20 3:00,8550,,
5/25/20 4:00,8200,,
5/25/20 5:00,6950,,
5/25/20 6:00,6450,,
5/25/20 7:00,1700,,
5/25/20 8:00,1760,,
5/25/20 9:00,2600,,
5/25/20 10:00,2600,,
5/25/20 11:00,2600,,
5/25/20 12:00,2150,,
5/25/20 13:00,2800,,
5/25/20 14:00,3600,,
5/25/20 15:00,3500,,
5/25/20 16:00,1500,,
5/25/20 17:00,3250,,
5/25/20 18:00,1900,,
5/25/20 19:00,2900,,
5/25/20 20:00,3000,,
5/25/20 21:00,2900,,
5/25/20 22:00,2700,,
5/25/20 23:00,2900,,
5/26/20 0:00,1200,,
5/26/20 1:00,2800,,
5/26/20 2:00,2800,,
5/26/20 3:00,2700,,
5/26/20 4:00,2500,,
5/26/20 5:00,2600,,
5/26/20 6:00,2600,,
5/26/20 7:00,2100,,
5/26/20 8:00,1600,,
5/26/20 9:00,3400,,
5/26/20 10:00,3000,,
5/26/20 11:00,2200,,
5/26/20 12:00,1250,,
5/26/20 13:00,2600,,
5/26/20 14:00,3500,,
5/26/20 15:00,4000,,
5/26/20 16:00,3400,,
5/26/20 17:00,3300,,
5/26/20 18:00,3300,,
5/26/20 19:00,3300,,
5/26/20 20:00,3300,,
5/26/20 21:00,3300,,
5/26/20 22:00,3200,,
5/26/20 23:00,3100,,
5/27/20 0:00,5200,,
5/27/20 1:00,7800,,
5/27/20 2:00,8100,,
5/27/20 3:00,8400,,
5/27/20 4:00,8400,,
5/27/20 5:00,8000,,
5/27/20 6:00,5000,,
5/27/20 7:00,2500,,
5/27/20 8:00,1400,,
5/27/20 9:00,3020,,
5/27/20 10:00,2800,,
5/27/20 11:00,2300,,
5/27/20 12:00,2000,,
5/27/20 13:00,3600,,
5/27/20 14:00,3600,,
5/27/20 15:00,3850,,
5/27/20 16:00,1800,,
5/27/20 17:00,3000,,
5/27/20 18:00,3000,,
5/27/20 19:00,3000,,
5/27/20 20:00,2800,,
5/27/20 21:00,3250,,
5/27/20 22:00,3000,,
5/27/20 23:00,2300,,
5/28/20 0:00,1550,,
5/28/20 1:00,3300,,
5/28/20 2:00,3400,,
5/28/20 3:00,3300,,
5/28/20 4:00,3200,,
5/28/20 5:00,3300,,
5/28/20 6:00,3200,,
5/28/20 7:00,2900,,
5/28/20 8:00,2000,,
5/28/20 9:00,3700,,
5/28/20 10:00,3200,,
5/28/20 11:00,3700,,
5/28/20 12:00,2450,,
5/28/20 13:00,2900,,
5/28/20 14:00,3400,,
5/28/20 15:00,3300,,
5/28/20 16:00,2400,,
5/28/20 17:00,2050,,
5/28/20 18:00,2900,,
5/28/20 19:00,3100,,
5/28/20 20:00,2950,,
5/28/20 21:00,2950,,
5/28/20 22:00,2650,,
5/28/20 23:00,2350,,
5/29/20 0:00,1200,,
5/29/20 1:00,7900,,
5/29/20 2:00,7900,,
5/29/20 3:00,7800,,
5/29/20 4:00,7500,,
5/29/20 5:00,7100,,
5/29/20 6:00,7000,,
5/29/20 7:00,2900,,
5/29/20 8:00,1400,,
5/29/20 9:00,2000,,
5/29/20 10:00,3100,,
5/29/20 11:00,2800,,
5/29/20 12:00,1100,,
5/29/20 13:00,3300,,
5/29/20 14:00,3700,,
5/29/20 15:00,4000,,
5/29/20 16:00,2500,,
5/29/20 17:00,1900,,
5/29/20 18:00,1650,,
5/29/20 19:00,1900,,
5/29/20 20:00,2500,,
5/29/20 21:00,2800,,
5/29/20 22:00,2500,,
5/29/20 23:00,2200,,
5/30/20 0:00,1400,,
5/30/20 1:00,1500,,
5/30/20 2:00,1600,,
5/30/20 3:00,1500,,
5/30/20 4:00,1400,,
5/30/20 5:00,1400,,
5/30/20 6:00,1200,,
5/30/20 7:00,1200,,
5/30/20 8:00,1600,,
5/30/20 9:00,1850,,
5/30/20 10:00,2150,,
5/30/20 11:00,1650,,
5/30/20 12:00,1200,,
5/30/20 13:00,1750,,
5/30/20 14:00,1850,,
5/30/20 15:00,1650,,
5/30/20 16:00,1150,,
5/30/20 17:00,1400,,
5/30/20 18:00,1400,,
5/30/20 19:00,1300,,
5/30/20 20:00,1400,,
5/30/20 21:00,1300,,
5/30/20 22:00,1500,,
5/30/20 23:00,1400,,
5/31/20 0:00,6100,,
5/31/20 1:00,7900,,
5/31/20 2:00,8100,,
5/31/20 3:00,8000,,
5/31/20 4:00,8050,,
5/31/20 5:00,7550,,
5/31/20 6:00,7700,,
5/31/20 7:00,2000,,
5/31/20 8:00,1500,,
5/31/20 9:00,2600,,
5/31/20 10:00,3200,,
5/31/20 11:00,3100,,
5/31/20 12:00,1400,,
5/31/20 13:00,1600,,
5/31/20 14:00,2400,,
5/31/20 15:00,2300,,
5/31/20 16:00,1800,,
5/31/20 17:00,2700,,
5/31/20 18:00,2450,,
5/31/20 19:00,1650,,
5/31/20 20:00,1850,,
5/31/20 21:00,2000,,
5/31/20 22:00,2500,,
5/31/20 23:00,2400,,
8/24/20 0:00,5400,,
8/24/20 1:00,8100,,
8/24/20 2:00,8200,,
8/24/20 3:00,8200,,
8/24/20 4:00,8200,,
8/24/20 5:00,8200,,
8/24/20 6:00,8200,,
8/24/20 7:00,4500,,
8/24/20 8:00,1050,,
8/24/20 9:00,2400,,
8/24/20 10:00,2800,,
8/24/20 11:00,2600,,
8/24/20 12:00,2450,,
8/24/20 13:00,2250,,
8/24/20 14:00,3200,,
8/24/20 15:00,2900,,
8/24/20 16:00,2000,,
8/24/20 17:00,2450,,
8/24/20 18:00,1150,,
8/24/20 19:00,2000,,
8/24/20 20:00,1850,,
8/24/20 21:00,2000,,
8/24/20 22:00,1850,,
8/24/20 23:00,1650,,
8/25/20 0:00,1350,,
8/25/20 1:00,2800,,
8/25/20 2:00,2700,,
8/25/20 3:00,2700,,
8/25/20 4:00,2550,,
8/25/20 5:00,2550,,
8/25/20 6:00,2800,,
8/25/20 7:00,1800,,
8/25/20 8:00,1600,,
8/25/20 9:00,2000,,
8/25/20 10:00,2800,,
8/25/20 11:00,2200,,
8/25/20 12:00,1950,,
8/25/20 13:00,2000,,
8/25/20 14:00,2000,,
8/25/20 15:00,2600,,
8/25/20 16:00,2000,,
8/25/20 17:00,1700,,
8/25/20 18:00,2250,,
8/25/20 19:00,2000,,
8/25/20 20:00,2100,,
8/25/20 21:00,1700,,
8/25/20 22:00,1600,,
8/25/20 23:00,1700,,
8/26/20 0:00,1400,,
8/26/20 1:00,7900,,
8/26/20 2:00,8300,,
8/26/20 3:00,8100,,
8/26/20 4:00,8000,,
8/26/20 5:00,7700,,
8/26/20 6:00,7800,,
8/26/20 7:00,5100,,
8/26/20 8:00,2000,,
8/26/20 9:00,2200,,
8/26/20 10:00,2500,,
8/26/20 11:00,2300,,
8/26/20 12:00,2000,,
8/26/20 13:00,1900,,
8/26/20 14:00,1800,,
8/26/20 15:00,2650,,
8/26/20 16:00,2000,,
8/26/20 17:00,1400,,
8/26/20 18:00,1700,,
8/26/20 19:00,1700,,
8/26/20 20:00,1900,,
8/26/20 21:00,1700,,
8/26/20 22:00,1800,,
8/26/20 23:00,1600,,
8/27/20 0:00,2400,,
8/27/20 1:00,3500,,
8/27/20 2:00,3500,,
8/27/20 3:00,3300,,
8/27/20 4:00,3300,,
8/27/20 5:00,3300,,
8/27/20 6:00,3250,,
8/27/20 7:00,2200,,
8/27/20 8:00,1650,,
8/27/20 9:00,2200,,
8/27/20 10:00,3300,,
8/27/20 11:00,2650,,
8/27/20 12:00,2050,,
8/27/20 13:00,3500,,
8/27/20 14:00,3600,,
8/27/20 15:00,3200,,
8/27/20 16:00,2000,,
8/27/20 17:00,2400,,
8/27/20 18:00,2000,,
8/27/20 19:00,2400,,
8/27/20 20:00,2000,,
8/27/20 21:00,1250,,
8/27/20 22:00,1350,,
8/27/20 23:00,2050,,
8/28/20 0:00,7050,,
8/28/20 1:00,8000,,
8/28/20 2:00,8200,,
8/28/20 3:00,8100,,
8/28/20 4:00,7850,,
8/28/20 5:00,7400,,
8/28/20 6:00,5400,,
8/28/20 7:00,2400,,
8/28/20 8:00,1600,,
8/28/20 9:00,3600,,
8/28/20 10:00,3900,,
8/28/20 11:00,3400,,
8/28/20 12:00,1400,,
8/28/20 13:00,2900,,
8/28/20 14:00,3500,,
8/28/20 15:00,3400,,
8/28/20 16:00,2100,,
8/28/20 17:00,2600,,
8/28/20 18:00,1200,,
8/28/20 19:00,1950,,
8/28/20 20:00,2250,,
8/28/20 21:00,2250,,
8/28/20 22:00,2200,,
8/28/20 23:00,2800,,
8/29/20 0:00,1900,,
8/29/20 1:00,8100,,
8/29/20 2:00,8500,,
8/29/20 3:00,8200,,
8/29/20 4:00,8400,,
8/29/20 5:00,8000,,
8/29/20 6:00,7600,,
8/29/20 7:00,3900,,
8/29/20 8:00,1700,,
8/29/20 9:00,3700,,
8/29/20 10:00,2600,,
8/29/20 11:00,2600,,
8/29/20 12:00,1700,,
8/29/20 13:00,2900,,
8/29/20 14:00,3700,,
8/29/20 15:00,2800,,
8/29/20 16:00,1900,,
8/29/20 17:00,2200,,
8/29/20 18:00,2500,,
8/29/20 19:00,2700,,
8/29/20 20:00,3000,,
8/29/20 21:00,2900,,
8/29/20 22:00,2700,,
8/29/20 23:00,2700,,
8/30/20 0:00,900,,
8/30/20 1:00,2650,,
8/30/20 2:00,2850,,
8/30/20 3:00,2700,,
8/30/20 4:00,2650,,
8/30/20 5:00,2700,,
8/30/20 6:00,2550,,
8/30/20 7:00,1400,,
8/30/20 8:00,1400,,
8/30/20 9:00,1500,,
8/30/20 10:00,1650,,
8/30/20 11:00,1600,,
8/30/20 12:00,1250,,
8/30/20 13:00,1450,,
8/30/20 14:00,1550,,
8/30/20 15:00,1650,,
8/30/20 16:00,1650,,
8/30/20 17:00,1300,,
8/30/20 18:00,1150,,
8/30/20 19:00,1150,,
8/30/20 20:00,1050,,
8/30/20 21:00,900,,
8/30/20 22:00,1000,,
8/30/20 23:00,1000,,
10/24/20 0:00,7000,,
10/24/20 1:00,8800,,
10/24/20 2:00,8900,,
10/24/20 3:00,8650,,
10/24/20 4:00,7800,,
10/24/20 5:00,7950,,
10/24/20 6:00,6200,,
10/24/20 7:00,3500,,
10/24/20 8:00,3400,,
10/24/20 9:00,3700,,
10/24/20 10:00,4000,,
10/24/20 11:00,3800,,
10/24/20 12:00,2600,,
10/24/20 13:00,4000,,
10/24/20 14:00,3900,,
10/24/20 15:00,2400,,
10/24/20 16:00,2300,,
10/24/20 17:00,2900,,
10/24/20 18:00,2000,,
10/24/20 19:00,2800,,
10/24/20 20:00,2800,,
10/24/20 21:00,3150,,
10/24/20 22:00,3000,,
10/24/20 23:00,2700,,
10/25/20 0:00,850,,
10/25/20 1:00,2500,,
10/25/20 2:00,2900,,
10/25/20 3:00,2700,,
10/25/20 4:00,2800,,
10/25/20 5:00,2800,,
10/25/20 6:00,3300,,
10/25/20 7:00,2500,,
10/25/20 8:00,1500,,
10/25/20 9:00,1750,,
10/25/20 10:00,1800,,
10/25/20 11:00,1600,,
10/25/20 12:00,1800,,
10/25/20 13:00,1700,,
10/25/20 14:00,1500,,
10/25/20 15:00,1600,,
10/25/20 16:00,1500,,
10/25/20 17:00,1400,,
10/25/20 18:00,1300,,
10/25/20 19:00,1150,,
10/25/20 20:00,1050,,
10/25/20 21:00,950,,
10/25/20 22:00,950,,
10/25/20 23:00,950,,
10/26/20 0:00,6700,,
10/26/20 1:00,8100,,
10/26/20 2:00,8400,,
10/26/20 3:00,8400,,
10/26/20 4:00,8300,,
10/26/20 5:00,8200,,
10/26/20 6:00,8100,,
10/26/20 7:00,3000,,
10/26/20 8:00,1450,,
10/26/20 9:00,2100,,
10/26/20 10:00,2700,,
10/26/20 11:00,2600,,
10/26/20 12:00,1800,,
10/26/20 13:00,2000,,
10/26/20 14:00,3300,,
10/26/20 15:00,2700,,
10/26/20 16:00,2300,,
10/26/20 17:00,2050,,
10/26/20 18:00,2200,,
10/26/20 19:00,1900,,
10/26/20 20:00,1400,,
10/26/20 21:00,2300,,
10/26/20 22:00,2100,,
10/26/20 23:00,2400,,
10/27/20 0:00,7000,,
10/27/20 1:00,8300,,
10/27/20 2:00,8600,,
10/27/20 3:00,8450,,
10/27/20 4:00,8200,,
10/27/20 5:00,8000,,
10/27/20 6:00,6750,,
10/27/20 7:00,3200,,
10/27/20 8:00,1500,,
10/27/20 9:00,3000,,
10/27/20 10:00,2800,,
10/27/20 11:00,3400,,
10/27/20 12:00,2150,,
10/27/20 13:00,2350,,
10/27/20 14:00,3400,,
10/27/20 15:00,3400,,
10/27/20 16:00,2100,,
10/27/20 17:00,1400,,
10/27/20 18:00,1900,,
10/27/20 19:00,1900,,
10/27/20 20:00,2000,,
10/27/20 21:00,1900,,
10/27/20 22:00,1800,,
10/27/20 23:00,2000,,
10/28/20 0:00,1200,,
10/28/20 1:00,3000,,
10/28/20 2:00,3000,,
10/28/20 3:00,2900,,
10/28/20 4:00,3000,,
10/28/20 5:00,2900,,
10/28/20 6:00,2900,,
10/28/20 7:00,3000,,
10/28/20 8:00,1900,,
10/28/20 9:00,3100,,
10/28/20 10:00,3800,,
10/28/20 11:00,3700,,
10/28/20 12:00,2700,,
10/28/20 13:00,3000,,
10/28/20 14:00,2500,,
10/28/20 15:00,3500,,
10/28/20 16:00,2400,,
10/28/20 17:00,2000,,
10/28/20 18:00,2400,,
10/28/20 19:00,2300,,
10/28/20 20:00,2300,,
10/28/20 21:00,2500,,
10/28/20 22:00,2400,,
10/28/20 23:00,2400,,
10/29/20 0:00,6450,,
10/29/20 1:00,8100,,
10/29/20 2:00,8300,,
10/29/20 3:00,8300,,
10/29/20 4:00,8100,,
10/29/20 5:00,8100,,
10/29/20 6:00,7900,,
10/29/20 7:00,2200,,
10/29/20 8:00,1800,,
10/29/20 9:00,2300,,
10/29/20 10:00,3000,,
10/29/20 11:00,3200,,
10/29/20 12:00,2300,,
10/29/20 13:00,3600,,
10/29/20 14:00,3800,,
10/29/20 15:00,3800,,
10/29/20 16:00,2300,,
10/29/20 17:00,2600,,
10/29/20 18:00,2200,,
10/29/20 19:00,2100,,
10/29/20 20:00,2050,,
10/29/20 21:00,1250,,
10/29/20 22:00,2100,,
10/29/20 23:00,2500,,
10/30/20 0:00,1850,,
10/30/20 1:00,3200,,
10/30/20 2:00,3400,,
10/30/20 3:00,3350,,
10/30/20 4:00,3200,,
10/30/20 5:00,3200,,
10/30/20 6:00,1850,,
10/30/20 7:00,1650,,
10/30/20 8:00,1800,,
10/30/20 9:00,3600,,
10/30/20 10:00,3800,,
10/30/20 11:00,3300,,
10/30/20 12:00,1850,,
10/30/20 13:00,2800,,
10/30/20 14:00,3100,,
10/30/20 15:00,3500,,
10/30/20 16:00,2100,,
10/30/20 17:00,2300,,
10/30/20 18:00,2600,,
10/30/20 19:00,2400,,
10/30/20 20:00,2250,,
10/30/20 21:00,2350,,
10/30/20 22:00,2250,,
10/30/20 23:00,2150,,
