datetime,net_load_before_pv,pv,net_load_after_pv
4/8/20 1:00,882,0,882
4/8/20 2:00,948,0,948
4/8/20 3:00,936,0,936
4/8/20 4:00,760,0,760
4/8/20 5:00,714,0,714
4/8/20 6:00,856,62,794
4/8/20 7:00,939,409,530
4/8/20 8:00,930,1090,-160
4/8/20 9:00,1341,1729,-388
4/8/20 10:00,1342,2322,-980
4/8/20 11:00,1187,2589,-1402
4/8/20 12:00,1099,2683,-1584
4/8/20 13:00,1203,2581,-1378
4/8/20 14:00,888,2188,-1300
4/8/20 15:00,1230,1524,-294
4/8/20 16:00,689,923,-234
4/8/20 17:00,864,300,564
4/8/20 18:00,789,41,748
4/8/20 19:00,858,0,858
4/8/20 20:00,906,0,906
4/8/20 21:00,912,0,912
4/8/20 22:00,866,0,866
4/8/20 23:00,970,0,970
4/9/20 0:00,910,0,910
4/9/20 1:00,980,0,980
4/9/20 2:00,844,0,844
4/9/20 3:00,752,0,752
4/9/20 4:00,632,0,632
4/9/20 5:00,760,0,760
4/9/20 6:00,901,65,836
4/9/20 7:00,970,416,554
4/9/20 8:00,1403,1107,296
4/9/20 9:00,1197,1783,-586
4/9/20 10:00,1219,2303,-1084
4/9/20 11:00,1345,2661,-1316
4/9/20 12:00,1204,2702,-1498
4/9/20 13:00,1124,2544,-1420
4/9/20 14:00,1131,2261,-1130
4/9/20 15:00,982,1724,-742
4/9/20 16:00,1094,1178,-84
4/9/20 17:00,1094,500,594
4/9/20 18:00,917,53,864
4/9/20 19:00,884,0,884
4/9/20 20:00,986,0,986
4/9/20 21:00,1028,0,1028
4/9/20 22:00,978,0,978
4/9/20 23:00,926,0,926
4/10/20 0:00,1006,0,1006
4/10/20 1:00,916,0,916
4/10/20 2:00,882,0,882
4/10/20 3:00,942,0,942
4/10/20 4:00,850,0,850
4/10/20 5:00,804,0,804
4/10/20 6:00,816,40,776
4/10/20 7:00,855,257,598
4/10/20 8:00,713,817,-104
4/10/20 9:00,1230,1684,-454
4/10/20 10:00,1410,2244,-834
4/10/20 11:00,1211,2439,-1228
4/10/20 12:00,534,2068,-1534
4/10/20 13:00,956,1404,-448
4/10/20 14:00,2034,1640,394
4/10/20 15:00,1088,1234,-146
4/10/20 16:00,1137,665,472
4/10/20 17:00,987,175,812
4/10/20 18:00,893,17,876
4/10/20 19:00,1034,0,1034
4/10/20 20:00,926,0,926
4/10/20 21:00,1004,0,1004
4/10/20 22:00,990,0,990
4/10/20 23:00,772,0,772
4/11/20 0:00,894,0,894
4/11/20 1:00,974,0,974
4/11/20 2:00,954,0,954
4/11/20 3:00,958,0,958
4/11/20 4:00,720,0,720
4/11/20 5:00,726,0,726
4/11/20 6:00,725,3,722
4/11/20 7:00,882,42,840
4/11/20 8:00,872,60,812
4/11/20 9:00,1168,120,1048
4/11/20 10:00,1040,226,814
4/11/20 11:00,1233,207,1026
4/11/20 12:00,954,156,798
4/11/20 13:00,1173,431,742
4/11/20 14:00,1342,326,1016
4/11/20 15:00,1202,80,1122
4/11/20 16:00,1197,195,1002
4/11/20 17:00,1165,7,1158
4/11/20 18:00,1049,15,1034
4/11/20 19:00,1116,0,1116
4/11/20 20:00,876,0,876
4/11/20 21:00,1144,0,1144
4/11/20 22:00,944,0,944
4/11/20 23:00,1028,0,1028
4/12/20 0:00,844,0,844
4/12/20 1:00,970,0,970
4/12/20 2:00,910,0,910
4/12/20 3:00,838,0,838
4/12/20 4:00,746,0,746
4/12/20 5:00,800,0,800
4/12/20 6:00,965,73,892
4/12/20 7:00,974,354,620
4/12/20 8:00,1021,1181,-160
4/12/20 9:00,1114,1936,-822
4/12/20 10:00,1082,2532,-1450
4/12/20 11:00,1052,2868,-1816
4/12/20 12:00,826,3030,-2204
4/12/20 13:00,854,2960,-2106
4/12/20 14:00,82,2110,-2028
4/12/20 15:00,1069,1359,-290
4/12/20 16:00,1055,759,296
4/12/20 17:00,903,75,828
4/12/20 18:00,809,89,720
4/12/20 19:00,772,0,772
4/12/20 20:00,700,0,700
4/12/20 21:00,958,0,958
4/12/20 22:00,1332,0,1332
4/12/20 23:00,1054,0,1054
5/4/20 0:00,798,0,798
5/4/20 1:00,774,0,774
5/4/20 2:00,778,0,778
5/4/20 3:00,704,0,704
5/4/20 4:00,842,0,842
5/4/20 5:00,530,0,530
5/4/20 6:00,605,137,468
5/4/20 7:00,973,449,524
5/4/20 8:00,939,973,-34
5/4/20 9:00,1168,1586,-418
5/4/20 10:00,1031,2109,-1078
5/4/20 11:00,1178,2420,-1242
5/4/20 12:00,1107,2545,-1438
5/4/20 13:00,909,2421,-1512
5/4/20 14:00,976,2166,-1190
5/4/20 15:00,678,1638,-960
5/4/20 16:00,843,979,-136
5/4/20 17:00,731,477,254
5/4/20 18:00,905,135,770
5/4/20 19:00,756,0,756
5/4/20 20:00,716,0,716
5/4/20 21:00,896,0,896
5/4/20 22:00,942,0,942
5/4/20 23:00,786,0,786
5/5/20 0:00,762,0,762
5/5/20 1:00,680,0,680
5/5/20 2:00,794,0,794
5/5/20 3:00,884,0,884
5/5/20 4:00,772,0,772
5/5/20 5:00,710,0,710
5/5/20 6:00,719,55,664
5/5/20 7:00,812,148,664
5/5/20 8:00,909,115,794
5/5/20 9:00,934,216,718
5/5/20 10:00,1160,256,904
5/5/20 11:00,1394,196,1198
5/5/20 12:00,1037,159,878
5/5/20 13:00,1258,152,1106
5/5/20 14:00,1438,198,1240
5/5/20 15:00,1264,356,908
5/5/20 16:00,1517,233,1284
5/5/20 17:00,1266,138,1128
5/5/20 18:00,973,9,964
5/5/20 19:00,934,0,934
5/5/20 20:00,810,0,810
5/5/20 21:00,814,0,814
5/5/20 22:00,740,0,740
5/5/20 23:00,760,0,760
5/6/20 0:00,752,0,752
5/6/20 1:00,670,0,670
5/6/20 2:00,618,0,618
5/6/20 3:00,630,0,630
5/6/20 4:00,658,0,658
5/6/20 5:00,632,0,632
5/6/20 6:00,650,56,594
5/6/20 7:00,725,159,566
5/6/20 8:00,840,264,576
5/6/20 9:00,1062,440,622
5/6/20 10:00,1117,657,460
5/6/20 11:00,1290,804,486
5/6/20 12:00,649,609,40
5/6/20 13:00,830,436,394
5/6/20 14:00,1387,647,740
5/6/20 15:00,960,392,568
5/6/20 16:00,1211,315,896
5/6/20 17:00,1099,105,994
5/6/20 18:00,1047,49,998
5/6/20 19:00,1008,0,1008
5/6/20 20:00,748,0,748
5/6/20 21:00,528,0,528
5/6/20 22:00,584,0,584
5/6/20 23:00,868,0,868
5/7/20 0:00,918,0,918
5/7/20 1:00,928,0,928
5/7/20 2:00,928,0,928
5/7/20 3:00,984,0,984
5/7/20 4:00,796,0,796
5/7/20 5:00,738,0,738
5/7/20 6:00,799,55,744
5/7/20 7:00,966,190,776
5/7/20 8:00,1051,985,66
5/7/20 9:00,2190,1822,368
5/7/20 10:00,2172,2498,-326
5/7/20 11:00,2177,2779,-602
5/7/20 12:00,1328,1958,-630
5/7/20 13:00,1490,1856,-366
5/7/20 14:00,1869,2929,-1060
5/7/20 15:00,2408,2036,372
5/7/20 16:00,1574,818,756
5/7/20 17:00,1045,483,562
5/7/20 18:00,1289,69,1220
5/7/20 19:00,1422,0,1422
5/7/20 20:00,1354,0,1354
5/7/20 21:00,1350,0,1350
5/7/20 22:00,1224,0,1224
5/7/20 23:00,1160,0,1160
5/8/20 0:00,1340,0,1340
5/8/20 1:00,1274,0,1274
5/8/20 2:00,1266,0,1266
5/8/20 3:00,1092,0,1092
5/8/20 4:00,1246,0,1246
5/8/20 5:00,1020,0,1020
5/8/20 6:00,1361,137,1224
5/8/20 7:00,1262,392,870
5/8/20 8:00,1734,1112,622
5/8/20 9:00,1342,1014,328
5/8/20 10:00,1698,776,922
5/8/20 11:00,1550,1302,248
5/8/20 12:00,1229,1095,134
5/8/20 13:00,1214,1474,-260
5/8/20 14:00,2133,343,1790
5/8/20 15:00,1915,311,1604
5/8/20 16:00,1765,119,1646
5/8/20 17:00,1710,78,1632
5/8/20 18:00,1446,2,1444
5/8/20 19:00,2120,0,2120
5/8/20 20:00,1506,0,1506
5/8/20 21:00,1926,0,1926
5/8/20 22:00,1530,0,1530
5/8/20 23:00,1548,0,1548
5/9/20 0:00,1356,0,1356
5/9/20 1:00,1144,0,1144
5/9/20 2:00,1696,0,1696
5/9/20 3:00,1486,0,1486
5/9/20 4:00,1192,0,1192
5/9/20 5:00,1130,0,1130
5/9/20 6:00,1068,32,1036
5/9/20 7:00,1207,183,1024
5/9/20 8:00,1372,514,858
5/9/20 9:00,1266,156,1110
5/9/20 10:00,2062,510,1552
5/9/20 11:00,1654,1186,468
5/9/20 12:00,1994,1400,594
5/9/20 13:00,1353,831,522
5/9/20 14:00,1644,1146,498
5/9/20 15:00,2194,842,1352
5/9/20 16:00,1132,338,794
5/9/20 17:00,1727,295,1432
5/9/20 18:00,1508,36,1472
5/9/20 19:00,1336,0,1336
5/9/20 20:00,1316,0,1316
5/9/20 21:00,1134,0,1134
5/9/20 22:00,1058,0,1058
5/9/20 23:00,1154,0,1154
5/10/20 0:00,1424,0,1424
5/10/20 1:00,1052,0,1052
5/10/20 2:00,1000,0,1000
5/10/20 3:00,1084,0,1084
5/10/20 4:00,970,0,970
5/10/20 5:00,904,0,904
5/10/20 6:00,1068,90,978
5/10/20 7:00,1282,330,952
5/10/20 8:00,1309,727,582
5/10/20 9:00,1160,278,882
5/10/20 10:00,2346,1652,694
5/10/20 11:00,2672,2804,-132
5/10/20 12:00,1235,2511,-1276
5/10/20 13:00,1439,1961,-522
5/10/20 14:00,1304,970,334
5/10/20 15:00,1489,921,568
5/10/20 16:00,823,713,110
5/10/20 17:00,912,270,642
5/10/20 18:00,1139,85,1054
5/10/20 19:00,1094,0,1094
5/10/20 20:00,1120,0,1120
5/10/20 21:00,1036,0,1036
5/10/20 22:00,1182,0,1182
5/10/20 23:00,1136,0,1136
6/22/20 0:00,1328,0,1328
6/22/20 1:00,1208,0,1208
6/22/20 2:00,1254,0,1254
6/22/20 3:00,1188,0,1188
6/22/20 4:00,1090,0,1090
6/22/20 5:00,1126,0,1126
6/22/20 6:00,1186,88,1098
6/22/20 7:00,849,103,746
6/22/20 8:00,1042,584,458
6/22/20 9:00,2299,1099,1200
6/22/20 10:00,2462,686,1776
6/22/20 11:00,3435,513,2922
6/22/20 12:00,2227,507,1720
6/22/20 13:00,2203,421,1782
6/22/20 14:00,1567,791,776
6/22/20 15:00,1293,187,1106
6/22/20 16:00,2447,649,1798
6/22/20 17:00,1637,273,1364
6/22/20 18:00,1492,110,1382
6/22/20 19:00,1446,0,1446
6/22/20 20:00,1532,0,1532
6/22/20 21:00,1694,0,1694
6/22/20 22:00,1512,0,1512
6/22/20 23:00,1460,0,1460
6/23/20 0:00,1470,0,1470
6/23/20 1:00,1558,0,1558
6/23/20 2:00,1490,0,1490
6/23/20 3:00,1310,0,1310
6/23/20 4:00,1398,0,1398
6/23/20 5:00,1338,0,1338
6/23/20 6:00,1352,56,1296
6/23/20 7:00,1336,188,1148
6/23/20 8:00,1308,118,1190
6/23/20 9:00,1975,31,1944
6/23/20 10:00,2003,71,1932
6/23/20 11:00,2540,272,2268
6/23/20 12:00,1890,460,1430
6/23/20 13:00,1907,285,1622
6/23/20 14:00,2355,437,1918
6/23/20 15:00,2195,481,1714
6/23/20 16:00,1927,169,1758
6/23/20 17:00,1982,306,1676
6/23/20 18:00,1563,51,1512
6/23/20 19:00,1491,21,1470
6/23/20 20:00,1394,0,1394
6/23/20 21:00,1246,0,1246
6/23/20 22:00,1240,0,1240
6/23/20 23:00,1128,0,1128
6/24/20 0:00,1258,0,1258
6/24/20 1:00,1172,0,1172
6/24/20 2:00,1098,0,1098
6/24/20 3:00,1130,0,1130
6/24/20 4:00,1004,0,1004
6/24/20 5:00,980,0,980
6/24/20 6:00,1145,187,958
6/24/20 7:00,1386,436,950
6/24/20 8:00,1782,780,1002
6/24/20 9:00,1397,957,440
6/24/20 10:00,1653,1991,-338
6/24/20 11:00,2728,2668,60
6/24/20 12:00,1955,1089,866
6/24/20 13:00,1286,1494,-208
6/24/20 14:00,2515,883,1632
6/24/20 15:00,1869,1053,816
6/24/20 16:00,1230,922,308
6/24/20 17:00,1706,460,1246
6/24/20 18:00,1131,37,1094
6/24/20 19:00,1162,10,1152
6/24/20 20:00,970,0,970
6/24/20 21:00,1098,0,1098
6/24/20 22:00,936,0,936
6/24/20 23:00,918,0,918
6/25/20 0:00,956,0,956
6/25/20 1:00,970,0,970
6/25/20 2:00,808,0,808
6/25/20 3:00,844,0,844
6/25/20 4:00,602,0,602
6/25/20 5:00,650,0,650
6/25/20 6:00,850,54,796
6/25/20 7:00,1162,256,906
6/25/20 8:00,657,527,130
6/25/20 9:00,547,877,-330
6/25/20 10:00,968,1474,-506
6/25/20 11:00,-308,1264,-1572
6/25/20 12:00,42,1256,-1214
6/25/20 13:00,381,2359,-1978
6/25/20 14:00,242,1030,-788
6/25/20 15:00,301,853,-552
6/25/20 16:00,1552,1802,-250
6/25/20 17:00,521,873,-352
6/25/20 18:00,287,223,64
6/25/20 19:00,352,10,342
6/25/20 20:00,410,0,410
6/25/20 21:00,338,0,338
6/25/20 22:00,328,0,328
6/25/20 23:00,320,0,320
6/26/20 0:00,304,0,304
6/26/20 1:00,296,0,296
6/26/20 2:00,310,0,310
6/26/20 3:00,292,0,292
6/26/20 4:00,306,0,306
6/26/20 5:00,340,0,340
6/26/20 6:00,435,201,234
6/26/20 7:00,469,269,200
6/26/20 8:00,587,397,190
6/26/20 9:00,960,698,262
6/26/20 10:00,782,716,66
6/26/20 11:00,408,894,-486
6/26/20 12:00,-294,1480,-1774
6/26/20 13:00,924,1782,-858
6/26/20 14:00,133,723,-590
6/26/20 15:00,798,1964,-1166
6/26/20 16:00,341,955,-614
6/26/20 17:00,1000,554,446
6/26/20 18:00,702,174,528
6/26/20 19:00,678,2,676
6/26/20 20:00,538,0,538
6/26/20 21:00,686,0,686
6/26/20 22:00,612,0,612
6/26/20 23:00,610,0,610
6/27/20 0:00,600,0,600
6/27/20 1:00,582,0,582
6/27/20 2:00,578,0,578
6/27/20 3:00,586,0,586
6/27/20 4:00,530,0,530
6/27/20 5:00,616,0,616
6/27/20 6:00,593,7,586
6/27/20 7:00,531,79,452
6/27/20 8:00,550,472,78
6/27/20 9:00,1162,482,680
6/27/20 10:00,1162,224,938
6/27/20 11:00,1202,224,978
6/27/20 12:00,864,196,668
6/27/20 13:00,1245,861,384
6/27/20 14:00,927,487,440
6/27/20 15:00,1015,509,506
6/27/20 16:00,554,490,64
6/27/20 17:00,998,426,572
6/27/20 18:00,586,170,416
6/27/20 19:00,704,0,704
6/27/20 20:00,600,0,600
6/27/20 21:00,760,0,760
6/27/20 22:00,802,0,802
6/27/20 23:00,1016,0,1016
6/28/20 0:00,762,0,762
6/28/20 1:00,756,0,756
6/28/20 2:00,656,0,656
6/28/20 3:00,818,0,818
6/28/20 4:00,618,0,618
6/28/20 5:00,540,0,540
6/28/20 6:00,683,49,634
6/28/20 7:00,987,69,918
6/28/20 8:00,694,104,590
6/28/20 9:00,1324,208,1116
6/28/20 10:00,1442,86,1356
6/28/20 11:00,1596,218,1378
6/28/20 12:00,1445,397,1048
6/28/20 13:00,1289,693,596
6/28/20 14:00,1740,848,892
6/28/20 15:00,1586,774,812
6/28/20 16:00,2010,508,1502
6/28/20 17:00,1550,180,1370
6/28/20 18:00,1420,66,1354
6/28/20 19:00,1406,0,1406
6/28/20 20:00,1330,0,1330
6/28/20 21:00,1700,0,1700
6/28/20 22:00,1292,0,1292
6/28/20 23:00,1228,0,1228
7/13/20 0:00,486,0,486
7/13/20 1:00,388,0,388
7/13/20 2:00,374,0,374
7/13/20 3:00,308,0,308
7/13/20 4:00,312,0,312
7/13/20 5:00,348,0,348
7/13/20 6:00,373.213,51,322
7/13/20 7:00,511.32,57,454
7/13/20 8:00,739.771,168,572
7/13/20 9:00,1296.625,255,1042
7/13/20 10:00,1699.33,435,1264
7/13/20 11:00,1892.144,348,1544
7/13/20 12:00,1695.913,448,1248
7/13/20 13:00,2285.034,1127,1158
7/13/20 14:00,1844.52,629,1216
7/13/20 15:00,2623.471,859,1764
7/13/20 16:00,1982.968,543,1440
7/13/20 17:00,1433.947,14,1420
7/13/20 18:00,1476.94,39,1438
7/13/20 19:00,1242,0,1242
7/13/20 20:00,1166,0,1166
7/13/20 21:00,1334,0,1334
7/13/20 22:00,1256,0,1256
7/13/20 23:00,1168,0,1168
7/14/20 0:00,1454,0,1454
7/14/20 1:00,1026,0,1026
7/14/20 2:00,1406,0,1406
7/14/20 3:00,1044,0,1044
7/14/20 4:00,1262,0,1262
7/14/20 5:00,780,0,780
7/14/20 6:00,923.633,74,850
7/14/20 7:00,1237.481,311,926
7/14/20 8:00,1436.721,459,978
7/14/20 9:00,2246.536,503,1744
7/14/20 10:00,2125.036,793,1332
7/14/20 11:00,2506.674,629,1878
7/14/20 12:00,2482.556,441,2042
7/14/20 13:00,2673.148,665,2008
7/14/20 14:00,1969.667,1954,16
7/14/20 15:00,3173.045,495,2678
7/14/20 16:00,2539.645,400,2140
7/14/20 17:00,2140.093,248,1892
7/14/20 18:00,1520.137,42,1478
7/14/20 19:00,1920,0,1920
7/14/20 20:00,1904,0,1904
7/14/20 21:00,1926,0,1926
7/14/20 22:00,1444,0,1444
7/14/20 23:00,1260,0,1260
7/15/20 0:00,1418,0,1418
7/15/20 1:00,838,0,838
7/15/20 2:00,822,0,822
7/15/20 3:00,966,0,966
7/15/20 4:00,926,0,926
7/15/20 5:00,816,0,816
7/15/20 6:00,829.109,11,818
7/15/20 7:00,952.469,58,894
7/15/20 8:00,1015.768,162,854
7/15/20 9:00,1541.751,428,1114
7/15/20 10:00,1606.115,354,1252
7/15/20 11:00,2021.584,234,1788
7/15/20 12:00,1762.278,276,1486
7/15/20 13:00,1425.46,243,1182
7/15/20 14:00,1951.154,341,1610
7/15/20 15:00,1713.873,504,1210
7/15/20 16:00,2078.301,1024,1054
7/15/20 17:00,2035.442,427,1608
7/15/20 18:00,1330.721,27,1304
7/15/20 19:00,1282,0,1282
7/15/20 20:00,1198,0,1198
7/15/20 21:00,1484,0,1484
7/15/20 22:00,1316,0,1316
7/15/20 23:00,1552,0,1552
7/16/20 0:00,1198,0,1198
7/16/20 1:00,1006,0,1006
7/16/20 2:00,1096,0,1096
7/16/20 3:00,1064,0,1064
7/16/20 4:00,914,0,914
7/16/20 5:00,898,0,898
7/16/20 6:00,824.721,25,800
7/16/20 7:00,950.214,132,818
7/16/20 8:00,1010.078,492,518
7/16/20 9:00,3016.995,1495,1522
7/16/20 10:00,3082.848,2129,954
7/16/20 11:00,2188.142,1142,1046
7/16/20 12:00,2262.608,1773,490
7/16/20 13:00,462.022,1314,-852
7/16/20 14:00,2057.021,897,1160
7/16/20 15:00,2039.33,711,1328
7/16/20 16:00,1954.706,671,1284
7/16/20 17:00,1582.623,285,1298
7/16/20 18:00,1431.432,171,1260
7/16/20 19:00,1284,0,1284
7/16/20 20:00,1302,0,1302
7/16/20 21:00,1420,0,1420
7/16/20 22:00,1398,0,1398
7/16/20 23:00,1488,0,1488
7/17/20 0:00,1402,0,1402
7/17/20 1:00,1308,0,1308
7/17/20 2:00,1352,0,1352
7/17/20 3:00,1242,0,1242
7/17/20 4:00,1098,0,1098
7/17/20 5:00,1086,0,1086
7/17/20 6:00,1820.427,46,1774
7/17/20 7:00,1008.831,23,986
7/17/20 8:00,1233.048,33,1200
7/17/20 9:00,2068.564,137,1932
7/17/20 10:00,2215.09,207,2008
7/17/20 11:00,2088.828,119,1970
7/17/20 12:00,2334.505,327,2008
7/17/20 13:00,1871.051,659,1212
7/17/20 14:00,2324.132,558,1766
7/17/20 15:00,2076.667,257,1820
7/17/20 16:00,1785.77,270,1516
7/17/20 17:00,1393.266,145,1248
7/17/20 18:00,1225.278,33,1192
7/17/20 19:00,1362,0,1362
7/17/20 20:00,1398,0,1398
7/17/20 21:00,1476,0,1476
7/17/20 22:00,1410,0,1410
7/17/20 23:00,1618,0,1618
7/18/20 0:00,1300,0,1300
7/18/20 1:00,1040,0,1040
7/18/20 2:00,1156,0,1156
7/18/20 3:00,1120,0,1120
