,date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,0_8_max_net_load_after_pv,12_17_max_net_load_after_pv,8_10_min_net_load_after_pv,8_12_min_net_load_after_pv,17_21_min_net_load_after_pv,total_pv_production_kWh,storage_per_kWh_revenue,2cd_complete
10,2021-08-08,False,True,0.41,340,1000,250,2cd,1,175,-0.0,175.0,415.0,-2147.2679,-2147.2679,-1647.2721850661624,0.0,0.0,499.9957149338375,14999.871448015125,-33900,-33900,-33900,0,0,0.03807614559348616,0.0,-0.0,165.0,175.0,135.0,135.0,113.0,0.0,0.4999957149338375,0
11,2021-08-09,False,True,0.41,340,1000,250,2cd,1,326,-0.0,326.0,473.0,-2833.297,-2833.297,-2111.92406483932,0.0,0.0,721.3729351606797,21641.188054820395,-33900,-33900,-33900,0,0,0.08991240894363939,0.0,-0.0,167.0,272.0,198.0,198.0,153.0,0.0,0.7213729351606798,0
12,2021-07-15,False,True,0.41,340,1500,375,2cd,1,175,-0.0,175.0,535.0,-1760.8372999999997,-1760.8372999999997,-1591.6227688090737,0.0,0.0,169.21453119092598,5076.435935727779,-33900,-33900,-33900,0,0,-0.12617286475566847,0.0,-0.0,118.0,157.0,163.0,151.0,68.0,0.0,0.11280968746061733,0
13,2021-07-16,False,True,0.41,340,1500,375,2cd,1,212,-0.0,212.0,535.0,-2237.6506,-2237.6506,-1765.7696722117203,0.0,0.0,471.8809277882797,14156.427833648391,-33900,-33900,-33900,0,0,-0.01709279380799633,0.0,-0.0,103.0,212.0,126.0,126.0,105.0,0.0,0.3145872851921864,0
14,2021-07-17,False,True,0.41,340,1500,375,2cd,1,290,-0.0,290.0,558.0,-2574.7869,-2574.7869,-1994.5578404536864,0.0,0.0,580.2290595463137,17406.871786389413,-33900,-33900,-33900,0,0,0.007312687447307953,0.0,-0.0,183.0,290.0,241.0,160.0,106.0,0.0,0.38681937303087577,0
15,2021-07-18,False,True,0.41,340,1500,375,2cd,1,248,-0.0,248.0,555.0,-2048.0872,-2048.0872,-1725.21835879017,0.0,0.0,322.86884120982995,9686.065236294899,-33900,-33900,-33900,0,0,-0.06189049932549706,0.0,-0.0,85.0,248.0,154.0,153.0,102.0,0.0,0.21524589413988662,0
16,2021-07-19,False,True,0.41,340,1500,375,2cd,1,327,-0.0,327.0,702.0,-2578.8265,-2578.8265,-2069.7373086956522,0.0,0.0,509.0891913043479,15272.675739130436,-33900,-33900,-33900,0,0,-0.008064772808028975,0.0,-0.0,144.0,327.0,152.0,152.0,132.0,0.0,0.3393927942028986,0
17,2021-07-20,False,True,0.41,340,1500,375,2cd,1,265,-0.0,265.0,510.5444234404538,-2514.6759,-2514.6759,-1802.360721361059,0.0,0.0,712.3151786389412,21369.455359168238,-33900,-33900,-33900,0,0,0.03171587035377521,0.0,-0.0,160.0,259.0,120.0,120.0,105.0,0.0,0.47487678575929415,0
18,2021-08-04,False,True,0.41,340,1500,375,2cd,1,292,-0.0,292.0,614.0,-2642.1211000000003,-2642.1211000000003,-2172.4040117202267,0.0,0.0,469.71708827977363,14091.512648393209,-33900,-33900,-33900,0,0,-0.01764295956626072,0.0,-0.0,153.0,292.0,228.0,191.0,133.0,0.0,0.31314472551984907,0
19,2021-08-05,False,True,0.41,340,1500,375,2cd,1,259,-0.0,259.0,606.0586011342155,-2445.1472000000003,-2445.1472000000003,-1883.9517243856335,0.0,0.0,561.1954756143668,16835.864268431003,-33900,-33900,-33900,0,0,0.0033970129437825847,0.0,-0.0,89.0,259.0,134.0,134.0,121.0,0.0,0.37413031707624456,0
20,2021-08-06,False,True,0.41,340,1500,375,2cd,1,323,-0.0,323.0,667.0,-2775.2677,-2775.2677,-2227.480184688091,0.0,0.0,547.7875153119089,16433.625459357267,-33900,-33900,-33900,0,0,0.0005595430102618426,0.0,-0.0,121.0,323.0,183.0,183.0,145.0,0.0,0.36519167687460596,0
21,2021-08-07,False,True,0.41,340,1500,375,2cd,1,256,-0.0,256.0,600.0,-2941.9703,-2941.9703,-2257.628034593573,0.0,0.0,684.342265406427,20530.26796219281,-33900,-33900,-33900,0,0,0.026858554760618603,0.0,-0.0,143.0,253.0,202.0,202.0,181.0,0.0,0.456228176937618,0
22,2021-08-08,False,True,0.41,340,1500,375,2cd,1,175,-0.0,175.0,525.0,-2147.2679,-2147.2679,-1787.9787068052929,0.0,0.0,359.28919319470697,10778.675795841209,-33900,-33900,-33900,0,0,-0.049802134127222564,0.0,-0.0,165.0,175.0,135.0,135.0,113.0,0.0,0.2395261287964713,0
23,2021-08-09,False,True,0.41,340,1500,375,2cd,1,326,-0.0,326.0,591.0,-2833.2969999999996,-2833.2969999999996,-2228.479208884688,0.0,0.0,604.8177911153116,18144.53373345935,-33900,-33900,-33900,0,0,0.012186164606491134,0.0,-0.0,167.0,272.0,198.0,198.0,153.0,0.0,0.40321186074354104,0
